Timestamp,Acc_X1,Acc_Y1,Acc_Z1,Lin_X1,Lin_Y1,Lin_Z1,Gyr_X1,Gyr_Y1,Gyr_Z1,Euler_X1,Euler_Y1,Euler_Z1,Quat_W1,Quat_X1,Quat_Y1,Quat_Z1,Acc_X2,Acc_Y2,Acc_Z2,Lin_X2,Lin_Y2,Lin_Z2,Gyr_X2,Gyr_Y2,Gyr_Z2,Euler_X2,Euler_Y2,Euler_Z2,Quat_W2,Quat_X2,Quat_Y2,Quat_Z2
15708.0,-1.35,8.75,-2.76,0.01,-0.29,0.77,-2.69,-8.94,-3.75,3.94,-8.06,-111.25,0.57,0.82,0.1,-0.02,9.55,1.37,1.63,-0.08,0.33,0.16,1.06,-2.19,-8.88,284.13,79.44,-35.38,0.6,0.45,-0.47,0.47
15759.0,-0.9,8.47,-3.1,0.76,-0.42,0.08,-5.88,-16.44,-2.31,5.06,-8.44,-110.88,0.57,0.82,0.09,-0.03,9.59,1.5,0.92,-0.03,0.37,-0.51,1.75,-2.81,-13.13,284.69,79.19,-38.06,0.6,0.46,-0.47,0.46
15810.0,-1.17,8.66,-3.77,-0.19,-0.39,-0.21,-3.13,3.75,-4.5,5.19,-8.56,-110.75,0.57,0.82,0.09,-0.03,9.26,1.67,1.14,-0.35,0.39,-0.26,7.19,-3.88,-20.63,285.31,78.75,-42.31,0.6,0.46,-0.46,0.46
15862.0,-1.37,8.62,-3.99,0.12,-0.44,-0.58,-6.75,-11.19,-4.69,5.56,-8.81,-110.56,0.57,0.82,0.09,-0.03,10.24,2.16,0.71,0.64,0.67,-0.62,12.94,-7.81,-27.44,286.06,78.19,-48.25,0.6,0.47,-0.46,0.45
15913.0,-1.59,8.72,-2.89,-0.01,-0.35,0.44,-6.06,-12.69,-4.69,6.63,-9.25,-110.13,0.57,0.81,0.09,-0.03,9.63,2.73,1.49,0.07,0.94,0.26,17.25,-9.5,-38.31,287.38,76.88,-56.81,0.6,0.49,-0.45,0.44
15966.0,-1.5,8.58,-4.06,0.12,-0.5,-0.76,-2.88,-8.5,-3.25,7.31,-9.5,-109.88,0.58,0.81,0.09,-0.04,10.09,2.94,0.59,0.7,0.84,-0.67,15.63,-13.75,-48.56,289.13,75.25,-64.31,0.61,0.5,-0.44,0.43
16018.0,-1.86,8.68,-3.41,-0.19,-0.41,-0.16,-7.81,-11.38,-4.38,8.0,-9.88,-109.56,0.58,0.81,0.09,-0.04,9.1,2.93,0.68,-0.27,0.21,-0.25,23.0,-14.19,-59.38,291.06,72.94,-71.0,0.61,0.52,-0.43,0.42
16071.0,-1.91,8.85,-3.7,-0.16,-0.25,-0.52,-5.19,1.31,-6.5,8.69,-10.25,-109.19,0.58,0.81,0.09,-0.04,9.15,3.74,0.13,-0.07,0.53,-0.62,20.06,-12.38,-63.5,293.38,70.31,-76.63,0.61,0.54,-0.41,0.4
16125.0,-2.58,8.59,-2.52,-0.77,-0.52,0.57,-10.19,-13.5,-3.81,9.44,-10.69,-108.63,0.58,0.81,0.09,-0.05,8.74,4.57,0.61,-0.27,0.75,0.08,18.69,-19.0,-63.63,296.25,66.81,-82.06,0.62,0.56,-0.4,0.38
16183.0,-2.24,8.93,-3.6,-0.41,-0.21,-0.59,-6.13,-2.94,2.13,9.75,-10.69,-108.19,0.59,0.8,0.09,-0.05,8.88,5.23,0.16,-0.45,0.67,-0.17,9.56,-14.94,-65.0,299.81,63.19,-85.81,0.62,0.58,-0.38,0.36
16241.0,-1.59,8.52,-2.8,0.25,-0.66,0.07,-12.31,-18.94,2.13,10.63,-10.81,-107.38,0.59,0.8,0.08,-0.06,8.67,5.05,-0.19,0.15,0.18,-0.34,8.06,-18.81,-63.38,303.63,59.56,-88.69,0.63,0.6,-0.37,0.34
16300.0,-2.05,8.59,-3.27,0.04,-0.57,-0.54,-11.25,-12.94,1.0,11.06,-10.88,-106.63,0.6,0.8,0.08,-0.06,8.1,5.41,-0.77,-0.07,0.0,-0.73,10.38,-15.06,-66.25,306.75,56.5,-90.44,0.63,0.61,-0.35,0.32
16357.0,-1.15,8.84,-2.82,0.72,-0.41,-0.2,-18.38,-16.88,-0.06,11.94,-11.06,-105.75,0.6,0.79,0.08,-0.06,7.86,5.62,-0.92,-0.34,-0.28,-0.33,15.38,-11.56,-63.13,310.5,52.69,-92.0,0.64,0.63,-0.34,0.29
16412.0,-2.19,8.8,-2.51,-0.28,-0.5,-0.08,-15.81,-6.75,-1.38,12.25,-11.19,-104.63,0.61,0.79,0.07,-0.07,7.28,6.09,-0.42,-0.19,-0.23,-0.07,10.56,-11.25,-61.75,313.38,49.75,-93.13,0.64,0.64,-0.32,0.27
16465.0,-1.58,8.78,-2.29,0.35,-0.55,-0.01,-17.94,-10.63,-0.63,12.75,-11.38,-103.69,0.62,0.78,0.07,-0.07,7.09,6.36,-0.59,-0.06,-0.32,-0.11,13.31,-9.56,-56.5,316.13,46.81,-94.06,0.64,0.66,-0.3,0.25
16520.0,-2.28,9.19,-2.08,-0.85,-1.01,-0.54,-23.94,-11.81,4.5,13.06,-11.38,-102.38,0.62,0.77,0.07,-0.07,5.4,7.01,-0.85,-1.38,-0.04,-0.24,12.44,-5.25,-51.75,319.0,43.69,-94.94,0.64,0.67,-0.29,0.24
16574.0,-1.77,9.19,-1.93,0.16,-0.23,-0.03,-19.31,-3.75,3.06,13.13,-11.38,-101.31,0.63,0.77,0.07,-0.07,6.19,7.16,-0.92,-0.25,-0.19,-0.18,12.44,-3.44,-55.56,321.94,40.5,-95.81,0.64,0.68,-0.27,0.22
16630.0,-1.92,8.92,-1.94,-0.43,-0.55,-0.26,-22.19,-6.31,6.81,12.69,-11.06,-100.06,0.64,0.76,0.07,-0.07,5.37,7.66,-1.16,-0.68,0.0,-0.3,19.31,-2.25,-48.69,323.81,38.06,-96.44,0.64,0.69,-0.26,0.21
16687.0,-1.61,8.95,-1.45,0.21,-0.55,0.09,-18.25,0.94,9.25,12.13,-10.63,-99.06,0.65,0.76,0.06,-0.07,5.55,8.09,-1.15,-0.06,0.12,-0.1,17.63,1.38,-57.94,326.31,34.94,-97.44,0.64,0.71,-0.23,0.19
16743.0,-2.11,8.99,-1.43,-0.41,-0.56,-0.05,-21.56,-0.69,14.5,10.94,-9.94,-98.19,0.65,0.75,0.06,-0.06,4.6,8.2,-1.31,-0.63,-0.01,-0.18,16.81,4.81,-56.0,328.75,31.69,-97.88,0.64,0.72,-0.21,0.18
16801.0,-1.61,8.91,-1.37,-0.22,-0.63,0.03,-17.31,4.0,18.25,9.75,-8.94,-97.0,0.66,0.75,0.05,-0.06,4.18,8.56,-1.56,-0.55,0.07,-0.33,12.38,6.0,-60.13,331.0,28.88,-98.19,0.64,0.73,-0.19,0.17
16855.0,-1.79,9.14,-0.93,-0.42,-0.5,0.13,-17.88,3.94,22.75,8.31,-8.0,-96.31,0.67,0.74,0.05,-0.05,3.92,8.96,-1.09,-0.39,0.25,0.18,9.06,7.69,-59.69,333.81,25.5,-98.38,0.64,0.73,-0.17,0.15
16909.0,-0.78,9.29,-1.11,0.39,-0.39,-0.18,-16.81,2.06,23.5,6.75,-6.63,-95.31,0.67,0.74,0.04,-0.04,3.94,8.63,-1.43,-0.1,-0.33,-0.05,4.0,12.44,-59.06,336.13,22.75,-98.31,0.64,0.74,-0.14,0.14
16963.0,-1.09,9.01,-0.66,-0.17,-0.71,0.13,-16.44,2.0,25.25,5.19,-5.38,-94.63,0.68,0.73,0.04,-0.03,2.94,8.8,-1.05,-0.41,-0.31,0.25,5.31,10.44,-55.88,338.0,20.06,-98.13,0.65,0.74,-0.12,0.13
17014.0,-0.26,9.13,-1.16,0.45,-0.62,-0.49,-13.38,-3.38,24.5,4.13,-4.19,-93.88,0.68,0.73,0.03,-0.02,3.28,8.73,-1.62,0.31,-0.51,-0.3,4.75,5.25,-51.44,340.19,17.56,-98.13,0.65,0.75,-0.1,0.11
17065.0,-0.06,9.19,-0.45,0.47,-0.57,0.08,-14.06,-4.81,20.69,3.13,-3.13,-93.19,0.69,0.73,0.02,-0.02,2.89,8.96,-1.23,0.3,-0.39,0.09,7.13,19.06,-48.5,341.88,15.31,-98.06,0.65,0.75,-0.08,0.1
17117.0,-0.31,8.99,-0.86,0.06,-0.79,-0.41,-10.5,1.75,18.5,2.19,-2.19,-92.63,0.69,0.72,0.01,-0.01,1.88,8.9,-1.4,-0.36,-0.54,-0.05,3.19,7.13,-42.56,343.31,13.25,-98.13,0.65,0.75,-0.07,0.1
17168.0,-0.76,9.44,0.03,-0.55,-0.34,0.44,2.38,-2.38,23.88,1.31,-1.19,-92.38,0.69,0.72,0.01,-0.01,1.76,9.59,-0.57,-0.15,0.07,0.79,1.75,8.94,-42.31,344.88,11.25,-98.13,0.65,0.75,-0.05,0.08
17218.0,-0.02,9.33,-0.95,0.0,-0.46,-0.56,-9.81,-10.38,19.63,0.69,-0.19,-92.31,0.69,0.72,0.0,0.0,1.26,9.25,-1.49,-0.34,-0.32,-0.13,1.38,10.69,-37.63,346.19,9.44,-98.0,0.65,0.75,-0.03,0.08
17270.0,0.53,9.06,-1.03,0.69,-0.64,-0.12,-11.63,-9.69,18.38,0.25,0.88,-91.75,0.7,0.72,-0.01,0.0,1.55,8.91,-1.87,0.28,-0.57,-0.12,1.75,-1.25,-33.19,348.13,7.5,-98.06,0.65,0.75,-0.02,0.07
17323.0,0.48,9.08,0.12,0.2,-0.71,0.34,-10.75,-1.81,15.13,359.5,1.63,-91.25,0.7,0.71,-0.02,0.0,1.26,9.39,-0.61,0.21,-0.25,0.75,2.13,4.94,-27.06,349.25,6.13,-98.0,0.65,0.75,-0.01,0.06
17375.0,0.76,9.32,-0.27,0.37,-0.47,-0.11,-5.06,-7.44,10.19,359.19,2.25,-90.94,0.7,0.71,-0.02,0.0,0.99,9.52,-1.4,0.1,-0.14,-0.03,0.31,4.44,-14.56,350.13,5.19,-98.06,0.65,0.76,0.0,0.06
17429.0,0.31,9.41,-0.28,0.27,-0.16,-0.15,-6.0,-3.06,8.63,359.0,2.75,-90.63,0.7,0.71,-0.03,0.01,0.74,9.57,-1.57,-0.03,-0.09,-0.16,1.5,-12.31,-15.06,351.19,4.38,-98.25,0.65,0.76,0.0,0.05
17483.0,0.35,9.13,-0.09,-0.18,-0.66,-0.04,-7.5,6.06,7.13,358.5,3.13,-90.25,0.71,0.71,-0.03,0.01,0.79,9.32,-0.92,0.16,-0.36,0.49,4.31,-1.44,-12.88,352.06,3.63,-98.31,0.65,0.76,0.0,0.05
17589.0,0.75,9.32,0.26,0.49,-0.62,0.45,-2.88,-2.0,0.25,358.25,3.5,-89.69,0.71,0.7,-0.03,0.01,1.24,9.62,-1.06,0.84,-0.17,0.32,-1.44,-4.88,-4.38,353.44,2.88,-98.31,0.65,0.76,0.0,0.04
17643.0,0.14,9.44,-0.34,-0.44,-0.34,-0.38,1.88,8.94,-3.44,358.38,3.44,-89.69,0.71,0.7,-0.03,0.01,0.27,9.63,-1.56,-0.22,-0.05,-0.14,0.25,2.06,-0.06,353.25,2.88,-98.31,0.65,0.76,0.01,0.04
17698.0,0.75,9.34,-0.27,0.09,-0.57,-0.31,0.19,-4.44,-2.31,358.56,3.25,-89.75,0.71,0.7,-0.03,0.01,0.45,9.55,-1.56,0.0,-0.15,0.22,-1.38,3.31,0.69,353.13,2.88,-98.19,0.65,0.76,0.01,0.04
17754.0,0.53,9.66,0.04,0.0,-0.12,0.01,0.94,-14.38,-2.19,359.25,3.13,-89.81,0.71,0.71,-0.03,0.0,0.91,9.77,-1.47,0.16,0.01,0.0,0.56,4.63,5.5,353.0,3.06,-98.13,0.65,0.76,0.0,0.04
17804.0,0.34,9.43,0.0,-0.16,-0.35,0.0,2.69,-6.0,-4.19,359.75,3.0,-89.94,0.71,0.71,-0.04,0.0,0.08,9.7,-1.36,-0.49,0.01,0.03,-0.75,6.31,7.13,352.44,3.44,-98.19,0.65,0.76,0.0,0.04
17856.0,0.8,9.17,-0.18,0.3,-0.61,-0.16,2.13,-9.19,-1.75,0.19,2.88,-90.06,0.71,0.71,-0.04,0.0,0.33,9.33,-1.42,-0.31,-0.35,-0.04,-1.69,0.56,9.44,352.0,3.81,-98.06,0.65,0.76,0.0,0.05
17908.0,-0.48,9.23,0.06,-0.97,-0.55,0.11,4.69,3.0,-1.25,0.25,2.81,-90.25,0.71,0.71,-0.04,0.0,0.12,9.76,-1.61,-0.63,0.09,-0.21,1.06,-0.13,13.5,351.19,4.44,-98.19,0.65,0.76,0.0,0.05
17961.0,0.52,9.2,-0.36,0.18,-0.67,-0.23,5.19,7.56,0.56,0.06,2.81,-90.5,0.7,0.71,-0.04,0.0,1.1,9.02,-1.42,0.57,-0.54,0.11,2.31,-3.0,15.06,350.44,5.25,-98.25,0.65,0.76,-0.01,0.05
18014.0,0.67,9.47,-0.18,0.2,-0.31,-0.04,5.31,2.31,-3.44,359.88,2.69,-90.75,0.7,0.71,-0.03,0.0,1.3,9.69,-0.87,-0.04,0.12,0.29,4.25,-8.69,28.63,349.63,6.38,-98.31,0.65,0.76,-0.02,0.06
18066.0,0.98,9.35,-0.11,0.56,-0.43,0.07,8.25,6.63,-6.69,0.06,2.44,-91.06,0.7,0.71,-0.03,0.0,1.93,9.26,-1.37,0.61,-0.34,0.09,2.25,-7.44,31.13,348.88,7.75,-98.63,0.65,0.76,-0.03,0.06
18116.0,0.14,9.16,-0.71,-0.19,-0.63,-0.42,14.88,16.31,-10.81,359.56,1.94,-91.63,0.7,0.72,-0.02,0.0,1.64,9.26,-1.29,0.04,-0.29,0.16,-0.5,-5.44,37.88,347.5,9.31,-98.69,0.65,0.76,-0.04,0.07
18168.0,1.34,9.09,-0.66,1.09,-0.7,-0.27,6.75,11.38,-15.0,359.81,1.44,-92.25,0.69,0.72,-0.02,0.0,2.51,9.26,-1.88,0.59,-0.23,-0.38,2.94,-11.56,43.88,346.06,11.25,-99.0,0.65,0.76,-0.06,0.08
18221.0,0.15,8.99,0.33,0.31,-0.58,1.02,0.44,19.19,-16.56,359.94,0.38,-91.75,0.7,0.72,0.0,0.0,3.11,9.45,-0.26,0.83,0.03,1.23,-0.25,-3.31,46.81,343.88,13.38,-99.06,0.64,0.76,-0.07,0.09
18271.0,0.5,9.09,-1.3,-0.14,-0.75,-0.58,7.06,5.75,-19.63,0.63,-0.5,-92.06,0.69,0.72,0.0,0.0,2.23,8.67,-1.8,-0.46,-0.62,-0.28,-3.94,-16.19,62.88,341.81,16.0,-99.25,0.64,0.75,-0.09,0.1
18323.0,0.93,10.07,-0.04,1.21,0.28,0.47,16.63,-1.19,-22.69,1.63,-1.63,-93.0,0.69,0.73,0.01,-0.01,3.8,9.62,-1.55,0.62,0.47,-0.03,-2.5,-9.25,59.25,339.0,19.44,-99.44,0.64,0.75,-0.12,0.12
18375.0,-1.23,8.97,-1.13,-0.81,-0.79,-0.48,15.13,6.38,-18.0,2.13,-2.44,-93.75,0.68,0.73,0.02,-0.01,3.68,8.92,-1.63,-0.03,-0.02,-0.12,0.5,-1.81,57.69,336.25,22.19,-99.56,0.64,0.75,-0.14,0.13
18430.0,-0.83,9.68,-1.5,0.22,-0.32,-0.23,13.63,-2.88,-15.44,3.38,-3.44,-94.56,0.68,0.73,0.02,-0.02,3.36,8.9,-1.83,-0.74,0.13,-0.28,6.0,-12.31,54.69,333.88,24.81,-100.0,0.63,0.74,-0.16,0.15
18484.0,-0.9,9.37,-0.82,-0.2,-0.36,0.04,8.56,9.44,-11.88,3.88,-4.06,-95.06,0.67,0.74,0.03,-0.02,4.51,8.76,-1.16,-0.18,0.19,0.09,2.69,6.88,47.75,330.69,27.69,-100.19,0.63,0.74,-0.18,0.16
18537.0,-1.1,8.64,-1.24,-0.28,-1.07,-0.25,18.88,13.75,-14.31,4.13,-4.88,-96.0,0.67,0.74,0.04,-0.02,5.02,7.48,-1.62,0.08,-0.84,-0.08,-0.88,-8.38,55.06,328.38,30.19,-100.44,0.62,0.74,-0.2,0.18
18594.0,-1.31,8.92,-1.13,-0.35,-0.76,0.02,16.0,-3.81,-16.13,4.56,-5.56,-96.88,0.66,0.75,0.04,-0.03,5.64,7.51,-1.26,0.23,-0.49,0.22,-3.31,0.94,52.38,325.38,33.19,-100.31,0.62,0.73,-0.21,0.19
18652.0,-0.98,8.67,-2.24,1.43,-0.71,0.02,23.06,3.63,-24.25,6.56,-6.81,-97.88,0.66,0.75,0.05,-0.04,6.74,6.72,-2.02,1.0,-1.09,-0.57,-4.25,0.25,53.25,322.88,35.75,-100.5,0.62,0.72,-0.23,0.21
18707.0,-2.82,9.14,-2.24,-1.49,-0.45,-0.73,18.25,25.06,-14.63,7.06,-7.81,-98.88,0.65,0.76,0.06,-0.04,5.52,8.5,-0.71,-1.19,0.16,0.64,-15.31,14.56,50.5,319.75,38.69,-99.63,0.62,0.71,-0.25,0.23
18760.0,-1.31,9.01,-2.01,0.15,-0.54,-0.36,17.81,-0.44,-13.88,8.19,-8.69,-99.88,0.64,0.76,0.06,-0.05,6.46,7.32,-2.22,0.0,0.03,-1.06,-14.13,5.94,51.94,317.63,41.19,-99.0,0.62,0.7,-0.26,0.24
18814.0,-1.72,9.12,-2.63,-0.17,-0.38,-0.79,18.25,11.0,-9.69,8.19,-9.06,-100.94,0.64,0.77,0.07,-0.05,6.43,7.5,-1.61,-0.41,0.18,0.25,-12.69,15.75,45.56,314.75,44.0,-97.88,0.62,0.69,-0.27,0.26
18870.0,-1.22,8.82,-2.23,0.4,-0.64,-0.27,14.19,-12.5,-4.88,9.25,-9.5,-101.63,0.63,0.77,0.07,-0.05,7.4,7.13,-1.72,0.28,0.43,-0.94,-20.88,13.5,51.13,312.5,46.5,-96.56,0.62,0.68,-0.29,0.27
18923.0,-2.37,8.48,-2.04,-1.24,-0.96,0.13,19.19,12.88,-2.94,9.25,-9.69,-102.63,0.62,0.78,0.07,-0.05,6.3,6.77,-0.51,-1.1,0.36,0.03,-13.06,19.25,52.0,310.06,49.0,-94.88,0.62,0.66,-0.3,0.29
18975.0,-0.95,8.62,-2.07,0.72,-0.75,0.24,23.69,-10.06,-7.5,9.5,-9.88,-103.88,0.62,0.78,0.07,-0.05,7.83,6.01,-0.33,0.3,-0.01,-0.75,-25.63,9.25,55.0,307.38,52.19,-93.25,0.62,0.65,-0.32,0.31
19032.0,-2.01,8.81,-3.38,0.36,-0.77,-0.76,14.63,2.88,-4.44,9.88,-10.06,-105.0,0.61,0.79,0.08,-0.05,8.09,5.96,-0.78,0.07,0.32,-0.64,-19.88,13.88,53.56,305.31,54.81,-91.38,0.62,0.63,-0.33,0.32
19085.0,-3.05,8.05,-3.5,-1.3,-1.23,-0.88,22.63,13.38,-2.06,10.25,-10.25,-105.75,0.6,0.79,0.08,-0.05,7.71,6.25,0.0,-0.52,0.93,-0.01,-21.81,19.13,51.56,303.44,57.06,-89.75,0.62,0.62,-0.34,0.34
19140.0,-3.16,9.01,-1.97,-1.02,-0.45,0.68,7.88,3.19,-2.75,9.81,-10.06,-106.63,0.6,0.8,0.08,-0.05,7.96,5.57,0.82,-0.5,0.64,0.58,-15.56,11.44,47.0,301.06,59.75,-87.19,0.62,0.6,-0.35,0.35
19195.0,-2.16,8.0,-3.87,-0.45,-1.22,-1.04,16.31,11.69,3.0,9.88,-10.06,-107.06,0.59,0.8,0.08,-0.05,8.31,5.55,-0.42,0.0,1.19,-1.43,-21.25,9.56,43.88,299.13,62.44,-84.63,0.62,0.59,-0.37,0.37
19253.0,-1.86,8.14,-3.68,0.22,-0.65,0.05,9.69,5.81,-0.25,9.38,-9.81,-107.81,0.59,0.8,0.08,-0.05,9.24,3.89,0.37,0.38,-0.28,-0.14,-13.63,-1.38,45.06,297.56,64.56,-82.94,0.62,0.57,-0.38,0.38
19307.0,-1.42,9.39,-3.7,0.23,0.22,-0.64,7.81,8.5,0.94,9.0,-9.69,-108.38,0.58,0.81,0.08,-0.05,8.72,3.96,0.02,-0.44,0.32,-0.61,-17.31,16.5,39.38,295.75,66.81,-79.88,0.62,0.56,-0.39,0.39
19360.0,-1.5,8.79,-2.96,0.15,-0.36,0.11,4.38,4.19,-2.13,8.81,-9.75,-108.69,0.58,0.81,0.08,-0.05,9.74,4.18,1.14,0.6,0.7,0.46,-10.44,-1.5,38.56,294.13,68.81,-79.0,0.61,0.55,-0.4,0.4
19414.0,-1.83,8.86,-2.72,-0.2,-0.25,0.48,15.38,15.56,-1.31,7.88,-9.56,-109.38,0.58,0.81,0.09,-0.04,9.13,3.69,0.15,-0.11,0.52,-0.64,-11.38,2.94,41.38,292.69,70.5,-75.94,0.61,0.54,-0.41,0.41
19468.0,-0.52,8.62,-3.53,1.08,-0.48,-0.27,1.75,-6.06,5.06,7.94,-9.44,-109.69,0.58,0.81,0.09,-0.04,9.98,3.29,0.47,0.03,0.2,-0.4,-13.31,3.38,40.69,290.88,72.88,-73.19,0.61,0.53,-0.43,0.42
19521.0,-1.26,8.57,-3.39,0.15,-0.23,-0.39,7.38,4.75,1.19,7.19,-9.06,-110.06,0.57,0.81,0.09,-0.04,9.19,3.31,0.5,-0.25,0.86,-0.45,-15.19,10.19,37.25,289.56,74.44,-68.56,0.61,0.51,-0.43,0.43
19574.0,-1.32,8.71,-3.68,0.18,-0.37,-0.3,6.5,7.44,4.75,6.81,-8.81,-110.38,0.57,0.82,0.09,-0.03,9.38,2.08,0.12,-0.13,-0.05,-0.89,-12.5,2.25,36.69,288.25,76.0,-64.44,0.6,0.5,-0.44,0.44
19627.0,-2.51,9.01,-4.58,-1.06,-0.04,-1.12,9.25,23.69,1.63,5.75,-8.44,-110.81,0.57,0.82,0.09,-0.03,9.42,2.81,0.44,-0.14,0.97,-0.61,-8.13,4.31,34.5,286.94,77.44,-60.06,0.6,0.49,-0.45,0.44
19682.0,-1.67,8.91,-2.75,0.18,-0.16,0.44,6.63,5.19,-0.81,5.06,-8.31,-111.25,0.57,0.82,0.09,-0.03,10.28,1.9,1.09,-0.03,0.73,0.11,-8.88,8.94,25.25,285.44,78.75,-54.31,0.59,0.48,-0.46,0.45
19734.0,-0.7,8.64,-3.64,0.69,-0.38,-0.07,5.19,0.19,1.75,4.81,-8.19,-111.5,0.56,0.82,0.09,-0.02,9.82,1.64,0.97,0.18,0.29,-0.17,-8.38,-0.81,23.0,284.56,79.56,-49.31,0.59,0.47,-0.46,0.46
19786.0,-0.8,8.71,-3.45,0.55,-0.28,0.16,5.5,-0.69,-0.56,4.25,-7.94,-111.88,0.56,0.82,0.09,-0.02,9.38,1.16,0.77,-0.27,-0.03,-0.42,-4.88,6.13,13.44,284.0,80.0,-45.0,0.59,0.47,-0.47,0.46
19842.0,-1.2,8.55,-3.77,-0.1,-0.06,-0.14,2.19,-5.56,-1.69,4.75,-8.13,-112.0,0.56,0.82,0.09,-0.02,9.93,1.52,0.94,0.32,0.45,-0.29,-2.88,-2.88,4.38,283.63,80.44,-43.13,0.59,0.47,-0.47,0.46
19895.0,-1.5,9.18,-3.73,-0.06,0.19,-0.08,2.94,-2.38,-2.81,5.31,-8.38,-112.0,0.56,0.82,0.09,-0.03,9.43,1.32,1.12,-0.23,0.21,-0.07,-8.38,1.13,-3.38,283.94,80.31,-42.63,0.59,0.46,-0.47,0.46
19951.0,-1.59,9.34,-3.58,-0.45,0.17,-0.35,-0.19,-3.44,1.94,5.81,-8.5,-112.0,0.56,0.82,0.09,-0.03,9.72,1.66,1.16,0.12,0.46,-0.31,-3.81,-2.56,-7.38,284.5,80.19,-45.06,0.59,0.47,-0.47,0.46
20006.0,-2.04,8.76,-4.38,-0.58,-0.24,-0.79,-1.75,-0.94,1.31,6.13,-8.5,-111.63,0.56,0.82,0.09,-0.03,9.54,2.01,0.54,-0.11,0.75,-0.61,-1.88,-2.0,-11.06,285.13,79.94,-47.19,0.59,0.47,-0.47,0.45
20060.0,-1.66,8.82,-4.16,-0.17,-0.2,-0.62,-6.0,-3.19,1.13,6.69,-8.69,-111.38,0.56,0.82,0.09,-0.03,9.07,1.63,0.83,-0.57,0.29,-0.32,1.0,0.25,-9.38,285.69,79.5,-49.88,0.6,0.47,-0.47,0.45
20114.0,-1.38,8.57,-3.66,0.64,-0.61,-0.13,-4.19,-3.44,-3.38,7.19,-8.88,-111.0,0.57,0.82,0.09,-0.04,8.79,1.54,1.14,-0.83,0.1,0.01,4.81,-0.31,-8.06,286.0,79.19,-51.94,0.6,0.47,-0.47,0.45
20166.0,-1.16,8.61,-3.47,0.37,-0.42,-0.01,-2.56,-3.31,-3.56,7.44,-9.06,-110.88,0.57,0.82,0.09,-0.04,9.63,1.77,0.66,0.0,0.27,-0.45,5.44,-0.06,-5.5,286.06,78.94,-53.38,0.6,0.48,-0.46,0.45
20219.0,-1.75,8.83,-3.55,-0.17,-0.21,-0.14,-4.69,-7.19,-2.38,7.88,-9.31,-110.63,0.57,0.82,0.09,-0.04,9.14,1.97,1.07,-0.46,0.41,-0.02,5.88,-1.44,-6.31,286.13,78.75,-54.69,0.6,0.48,-0.46,0.45
20275.0,-1.81,8.78,-3.37,-0.18,-0.26,0.02,1.0,1.81,-4.06,8.25,-9.56,-110.56,0.57,0.82,0.09,-0.04,9.74,1.76,0.78,0.13,0.13,-0.29,6.5,-3.88,-7.81,286.31,78.44,-56.38,0.6,0.48,-0.46,0.45
20327.0,-1.61,8.56,-3.35,0.05,-0.49,0.0,-2.63,-8.56,-1.06,8.94,-9.75,-110.38,0.57,0.82,0.08,-0.04,10.12,2.16,0.77,0.52,0.43,-0.23,11.38,-8.44,-15.63,286.44,78.13,-59.63,0.6,0.49,-0.46,0.44
20382.0,-1.75,8.76,-3.47,-0.33,-0.19,-0.03,-5.88,-7.44,-4.75,9.63,-10.06,-110.06,0.57,0.81,0.08,-0.05,10.22,2.38,0.75,0.65,0.42,-0.17,13.13,-9.5,-32.19,287.56,76.94,-65.44,0.6,0.5,-0.45,0.44
20436.0,-1.58,8.66,-4.11,0.19,-0.41,-0.86,-6.75,-2.31,-6.25,10.31,-10.44,-109.69,0.58,0.81,0.08,-0.05,10.38,3.11,0.22,0.9,0.71,-0.56,19.0,-13.81,-55.5,289.31,75.0,-71.75,0.6,0.52,-0.44,0.43
20492.0,-1.75,8.71,-3.79,0.02,-0.34,-0.23,-12.06,-7.19,-5.5,10.88,-10.88,-109.0,0.58,0.81,0.09,-0.06,9.92,3.62,0.49,0.59,0.69,-0.14,20.38,-11.88,-72.13,291.81,72.13,-77.69,0.61,0.54,-0.42,0.41
20546.0,-2.03,8.69,-3.52,-0.15,-0.44,-0.51,-16.19,-7.06,-3.19,11.06,-11.06,-108.19,0.59,0.8,0.09,-0.06,8.68,4.13,0.23,-0.39,0.45,-0.2,23.38,-13.69,-81.06,295.44,67.75,-83.19,0.61,0.56,-0.4,0.39
20604.0,-2.16,8.83,-2.84,-0.23,-0.33,0.03,-16.81,-13.13,-1.19,11.56,-11.38,-107.38,0.59,0.8,0.09,-0.06,8.91,4.68,0.26,0.02,0.21,0.16,24.88,-20.25,-84.31,299.31,63.0,-87.75,0.62,0.59,-0.38,0.36
20660.0,-1.96,8.51,-2.81,0.0,-0.7,-0.09,-16.13,-9.69,0.69,12.13,-11.5,-106.38,0.6,0.79,0.08,-0.06,8.11,4.88,-0.4,-0.27,-0.17,-0.36,19.88,-17.13,-85.75,302.94,58.88,-90.44,0.62,0.61,-0.36,0.34
20716.0,-1.8,9.16,-2.65,0.19,-0.09,-0.12,-22.38,-16.13,-1.13,12.63,-11.69,-105.19,0.61,0.79,0.08,-0.07,7.86,5.49,-0.23,0.21,-0.14,-0.07,19.38,-25.44,-82.31,307.56,53.94,-93.25,0.62,0.64,-0.34,0.31
